gender,senior_citizen,partner,dependents,tenure,phone_service,multiple_lines,internet_service,online_security,online_backup,device_protection,tech_support,streaming_tv,streaming_movies,contract,paperless_billing,payment_method,monthly_charges,total_charges,churn
Male,0,No,No,12,Yes,No,No,No,No internet service,No internet service,No internet service,No internet service,Yes,One year,Yes,Electronic check,66.46,836.1,0
Female,0,Yes,Yes,57,Yes,Yes,Fiber optic,No,No,No internet service,No internet service,No,No,One year,No,Credit card (automatic),120.97,6905.17,0
Male,0,Yes,Yes,2,Yes,Yes,DSL,Yes,No,Yes,Yes,No,Yes,Two year,Yes,Electronic check,55.76,153.49,1
Female,0,Yes,No,34,Yes,No,Fiber optic,Yes,No internet service,No,Yes,Yes,Yes,Month-to-month,Yes,Mailed check,40.0,1434.04,0
Male,0,No,No,20,Yes,No,Fiber optic,No internet service,Yes,No,No internet service,Yes,No,Month-to-month,Yes,Bank transfer (automatic),83.9,1716.21,1
Female,0,No,No,63,No,No,No,No,No,No internet service,No,No,No internet service,One year,Yes,Credit card (automatic),69.45,4414.9,0
Male,0,Yes,Yes,51,Yes,No,DSL,No,No,No internet service,No,No,No,Month-to-month,Yes,Bank transfer (automatic),77.36,3964.74,0
Female,0,Yes,Yes,33,Yes,No,Fiber optic,No internet service,Yes,No,No,No,No,Month-to-month,No,Electronic check,92.14,3018.97,0
Female,0,No,No,34,Yes,No,Fiber optic,No,Yes,No internet service,No,Yes,No,One year,Yes,Credit card (automatic),64.45,2206.71,0
Male,0,Yes,No,14,Yes,No,Fiber optic,No,No internet service,No,No,No internet service,Yes,Month-to-month,Yes,Bank transfer (automatic),125.76,1771.09,1
Male,0,No,No,5,No,Yes,Fiber optic,No,No,No,No internet service,No,No,Month-to-month,Yes,Credit card (automatic),77.95,414.21,1
Female,0,No,No,31,Yes,Yes,DSL,No,No,No,No,No,No,Month-to-month,Yes,Mailed check,56.49,1767.87,1
Female,1,Yes,Yes,51,Yes,Yes,Fiber optic,Yes,No,No internet service,No internet service,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),87.69,4449.32,0
Female,0,Yes,No,27,Yes,No,No,Yes,Yes,No,No,No,No,Month-to-month,No,Credit card (automatic),67.44,1877.85,0
Male,0,No,No,63,Yes,No phone service,Fiber optic,No,No internet service,No,No,No internet service,No internet service,One year,Yes,Credit card (automatic),73.4,4597.84,1
Female,0,No,Yes,18,Yes,Yes,No,No internet service,No,Yes,No,No,No internet service,Month-to-month,No,Credit card (automatic),36.82,682.47,1
Female,0,Yes,No,14,Yes,Yes,Fiber optic,Yes,Yes,No,Yes,No,Yes,Month-to-month,Yes,Electronic check,40.22,588.83,0
Female,0,No,No,5,Yes,No,Fiber optic,Yes,Yes,No internet service,Yes,No,Yes,Month-to-month,No,Credit card (automatic),101.85,456.75,0
Male,0,No,No,37,Yes,No,DSL,No internet service,No internet service,No,No,Yes,Yes,One year,Yes,Bank transfer (automatic),32.97,1297.98,0
Male,0,Yes,No,25,Yes,No,DSL,Yes,No,No,No,No,No,Month-to-month,Yes,Bank transfer (automatic),66.33,1656.2,1
Male,1,No,No,50,Yes,Yes,Fiber optic,No,Yes,No,No,No,Yes,One year,No,Electronic check,79.78,3939.32,0
Female,0,Yes,Yes,52,Yes,Yes,DSL,No,No,No,No,Yes,No,Month-to-month,Yes,Electronic check,112.39,5844.3,0
Female,0,No,No,55,Yes,No,Fiber optic,Yes,No,No,No,No,Yes,Month-to-month,No,Mailed check,55.56,3007.08,0
Male,0,No,No,58,Yes,No,Fiber optic,No,Yes,No internet service,No,No,No,Month-to-month,No,Electronic check,92.77,5351.66,0
Male,0,No,No,69,No,No,DSL,No,No internet service,No internet service,No,No,No,Two year,Yes,Bank transfer (automatic),66.38,4550.24,0
Male,0,No,No,57,Yes,No,Fiber optic,Yes,No,Yes,No,No,Yes,Month-to-month,Yes,Mailed check,18.0,1019.21,1
Male,1,Yes,No,12,Yes,Yes,DSL,No internet service,Yes,No,No internet service,No internet service,No,One year,No,Credit card (automatic),71.38,924.8,0
Female,0,Yes,No,42,Yes,Yes,No,No internet service,No,No internet service,No,No,No,Month-to-month,No,Electronic check,67.99,2860.9,1
Male,0,No,No,50,Yes,No,Fiber optic,Yes,No,No,No,Yes,No,One year,No,Credit card (automatic),82.75,4145.72,0
Male,0,No,No,18,No,No,DSL,Yes,No,Yes,Yes,No,No internet service,Two year,No,Mailed check,50.72,889.11,0
Female,0,No,Yes,20,Yes,No,DSL,Yes,Yes,Yes,No,Yes,No,One year,Yes,Credit card (automatic),53.92,1092.57,0
Female,0,Yes,Yes,23,Yes,No,Fiber optic,No,No internet service,No internet service,No,No,No,Month-to-month,Yes,Bank transfer (automatic),106.03,2437.04,0
Male,0,Yes,No,25,Yes,No,DSL,No,No,No internet service,No,No,Yes,Two year,Yes,Credit card (automatic),59.92,1493.81,0
Male,0,Yes,Yes,44,Yes,Yes,DSL,No,Yes,No internet service,No internet service,No,No,One year,Yes,Mailed check,18.0,827.35,0
Male,1,No,No,27,Yes,Yes,Fiber optic,No,Yes,Yes,Yes,No,Yes,Month-to-month,No,Mailed check,84.71,2240.09,0
Male,0,No,No,28,Yes,No,Fiber optic,No,No internet service,No,No,No,Yes,Two year,Yes,Electronic check,95.88,2747.96,1
Female,1,Yes,No,16,No,Yes,DSL,No internet service,No,No internet service,No internet service,No,No,Two year,No,Bank transfer (automatic),95.61,1394.98,0
Male,0,Yes,No,67,Yes,No,Fiber optic,No internet service,Yes,No,No internet service,No,No,Month-to-month,No,Credit card (automatic),51.54,3448.53,0
Male,0,No,No,43,Yes,No,DSL,No,No internet service,Yes,No,No,No,Month-to-month,No,Bank transfer (automatic),70.01,3078.37,0
Male,0,No,No,60,Yes,No,DSL,No,No,No internet service,No,Yes,No,Month-to-month,Yes,Bank transfer (automatic),85.94,5216.74,0
Male,0,No,No,67,Yes,No,DSL,No,No,No internet service,No internet service,No,No,Month-to-month,No,Mailed check,98.92,6635.56,0
Female,0,Yes,No,24,Yes,No,Fiber optic,Yes,No,Yes,Yes,Yes,Yes,Month-to-month,Yes,Electronic check,85.06,2000.94,1
Male,0,No,No,66,No,No phone service,Fiber optic,Yes,Yes,No,No,Yes,No,Month-to-month,Yes,Bank transfer (automatic),93.27,6149.15,0
Female,0,Yes,Yes,1,Yes,Yes,Fiber optic,No,Yes,Yes,No,No,Yes,Month-to-month,No,Electronic check,48.04,177.61,1
Male,0,Yes,No,48,Yes,No,Fiber optic,No,Yes,Yes,No,No,No,Month-to-month,Yes,Mailed check,18.0,899.44,0
Male,0,Yes,Yes,69,Yes,No,Fiber optic,No,No,Yes,Yes,No,No internet service,One year,Yes,Bank transfer (automatic),101.61,6926.06,0
Male,1,No,No,25,Yes,Yes,DSL,Yes,No,Yes,Yes,No,No,Month-to-month,No,Bank transfer (automatic),41.62,1044.65,0
Female,0,Yes,No,71,Yes,No,No,No,No internet service,No,No,No internet service,No internet service,Month-to-month,Yes,Electronic check,64.86,4575.13,1
Female,1,No,No,26,No,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,94.24,2386.74,1
Male,1,No,No,17,Yes,Yes,Fiber optic,No,Yes,No,No internet service,No,No,Month-to-month,No,Bank transfer (automatic),70.8,1227.73,1
Female,0,Yes,No,53,Yes,No,No,No,No,Yes,No,No,No,Month-to-month,Yes,Electronic check,91.08,4778.72,1
Female,0,No,No,0,Yes,No,Fiber optic,No,No,No,No,No internet service,Yes,Month-to-month,Yes,Electronic check,143.65,0.0,0
Male,0,No,No,60,Yes,No,DSL,No,No,Yes,Yes,No,No,Two year,Yes,Bank transfer (automatic),86.55,5260.05,0
Female,0,Yes,Yes,2,Yes,Yes,DSL,Yes,No,No,No,No,No,One year,No,Electronic check,48.14,59.8,0
Female,0,Yes,No,67,Yes,No,DSL,No,No,No,No,No,No,Two year,Yes,Credit card (automatic),26.58,1741.25,0
Female,0,Yes,No,40,Yes,No phone service,No,No,No internet service,Yes,No,No,No,Two year,Yes,Electronic check,90.3,3645.66,0
Female,0,Yes,No,36,Yes,No phone service,DSL,No,No,No,Yes,Yes,No,Month-to-month,Yes,Mailed check,72.45,2659.09,1
Female,1,Yes,No,50,Yes,Yes,DSL,No,No,No internet service,No,No internet service,No,Two year,No,Bank transfer (automatic),28.63,1418.92,0
Male,0,No,Yes,14,No,No,DSL,No,No,No internet service,No,No,No internet service,One year,Yes,Electronic check,105.37,1524.1,1
Male,1,Yes,No,7,Yes,Yes,DSL,No,Yes,No internet service,No internet service,No,Yes,Month-to-month,No,Electronic check,91.72,725.26,0
Male,0,No,Yes,37,Yes,Yes,Fiber optic,No,Yes,No internet service,Yes,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),69.65,2593.55,0
Female,0,No,Yes,55,Yes,No,DSL,No internet service,No,Yes,Yes,No,Yes,Two year,No,Electronic check,135.6,7406.55,0
Male,0,No,No,46,Yes,Yes,Fiber optic,Yes,No internet service,No,No internet service,Yes,No internet service,Month-to-month,Yes,Mailed check,100.7,4671.48,1
Female,0,No,No,9,Yes,No,DSL,Yes,No,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,40.28,369.68,1
Male,0,No,No,48,Yes,Yes,DSL,No,No,No internet service,No,Yes,No internet service,One year,Yes,Mailed check,105.18,5032.56,0
Female,0,No,No,40,Yes,No,Fiber optic,Yes,No,No,No,Yes,Yes,One year,No,Mailed check,77.65,3143.59,0
Female,0,Yes,No,29,Yes,Yes,DSL,No,Yes,Yes,Yes,Yes,No,One year,Yes,Mailed check,126.8,3737.55,0
Female,1,No,No,4,Yes,No,DSL,Yes,Yes,No,No,No internet service,No,Two year,Yes,Bank transfer (automatic),98.29,402.46,1
Male,0,No,Yes,70,Yes,No,DSL,No internet service,Yes,Yes,No,No,No,One year,No,Mailed check,84.53,5803.14,0
Female,0,No,Yes,30,Yes,No,Fiber optic,No,No internet service,No internet service,No internet service,No,No internet service,Month-to-month,No,Credit card (automatic),82.82,2490.59,0
Male,0,No,Yes,51,Yes,Yes,Fiber optic,No,Yes,No,No,No,No,Month-to-month,No,Credit card (automatic),34.35,1763.2,0
Female,0,No,Yes,22,Yes,No phone service,Fiber optic,No,No internet service,No,No,No internet service,No,One year,Yes,Electronic check,54.64,1331.38,0
Female,0,Yes,No,47,Yes,No,Fiber optic,No,Yes,No,No,No internet service,No,Two year,No,Credit card (automatic),76.25,3590.23,0
Male,1,No,No,39,Yes,No,Fiber optic,No internet service,No internet service,No,No internet service,No,Yes,One year,Yes,Mailed check,28.85,1116.58,0
Male,0,No,No,5,Yes,Yes,Fiber optic,Yes,Yes,Yes,No,Yes,Yes,Two year,Yes,Electronic check,84.02,454.59,0
Female,0,No,Yes,37,Yes,Yes,DSL,No internet service,No,Yes,No,No internet service,No,Month-to-month,No,Electronic check,47.7,1749.89,1
Female,0,Yes,No,40,Yes,No,DSL,No internet service,No internet service,No,No,Yes,No internet service,Month-to-month,Yes,Bank transfer (automatic),58.2,2293.69,1
Female,0,Yes,No,26,No,No,Fiber optic,No,No internet service,No,No,Yes,No,Month-to-month,No,Credit card (automatic),91.32,2294.6,0
Male,0,Yes,No,68,Yes,Yes,Fiber optic,Yes,No,No,No internet service,No,No,Two year,No,Electronic check,53.32,3595.98,0
Female,0,Yes,No,56,Yes,Yes,No,Yes,No,Yes,Yes,No,Yes,Two year,No,Mailed check,84.08,4613.09,0
Female,0,Yes,No,16,Yes,No,Fiber optic,Yes,No internet service,No,No internet service,No,No,Month-to-month,No,Bank transfer (automatic),74.35,1203.76,0
Female,0,Yes,No,70,Yes,No,No,No internet service,No internet service,No,No internet service,No,No internet service,Two year,No,Credit card (automatic),38.24,2687.59,0
Female,0,No,Yes,46,Yes,Yes,Fiber optic,No,No,Yes,Yes,No internet service,No,One year,No,Mailed check,96.44,4471.06,0
Male,0,No,No,12,Yes,No,Fiber optic,Yes,No,No,No,No,No internet service,Month-to-month,Yes,Bank transfer (automatic),97.98,1124.2,1
Male,1,No,No,10,No,Yes,Fiber optic,No,No,Yes,No,No,Yes,Two year,Yes,Credit card (automatic),99.61,924.16,0
Male,0,No,No,23,Yes,Yes,DSL,Yes,No,No,No,Yes,Yes,Two year,No,Mailed check,127.23,3029.16,0
Male,0,No,No,3,Yes,No,Fiber optic,No,No internet service,Yes,Yes,No,No internet service,Month-to-month,Yes,Electronic check,57.67,169.08,1
Female,0,Yes,No,45,Yes,No,DSL,Yes,Yes,No,No,No,No,Month-to-month,No,Electronic check,18.0,844.99,0
Female,0,No,No,17,Yes,No,Fiber optic,No internet service,Yes,Yes,No,Yes,No,Month-to-month,Yes,Bank transfer (automatic),50.29,861.58,1
Male,0,Yes,Yes,42,Yes,No phone service,DSL,Yes,No internet service,No,No,Yes,No,Month-to-month,Yes,Mailed check,98.78,4186.01,1
Female,0,No,No,32,Yes,Yes,Fiber optic,No internet service,No,No,No,Yes,No,Month-to-month,No,Credit card (automatic),67.56,2173.32,1
Female,0,No,No,9,Yes,Yes,Fiber optic,No internet service,Yes,Yes,No,Yes,No,Month-to-month,No,Credit card (automatic),27.86,210.64,0
Female,0,Yes,No,58,Yes,No,Fiber optic,No,No internet service,No,No,Yes,Yes,One year,Yes,Bank transfer (automatic),19.5,1158.09,0
Male,0,Yes,No,30,Yes,No phone service,Fiber optic,No,No,No,No,Yes,No internet service,Month-to-month,Yes,Electronic check,112.61,3393.5,1
Male,0,No,No,27,Yes,No,DSL,Yes,Yes,No,No,Yes,No,Month-to-month,Yes,Bank transfer (automatic),88.26,2298.9,0
Male,1,Yes,No,59,Yes,No,DSL,No,No,No,Yes,No,No,One year,Yes,Mailed check,55.1,3265.63,0
Female,0,No,No,2,Yes,Yes,Fiber optic,No,Yes,No,Yes,Yes,No,Month-to-month,No,Electronic check,126.48,233.6,1
Female,0,No,Yes,54,Yes,No phone service,Fiber optic,No,No internet service,Yes,No,No,No,Month-to-month,Yes,Electronic check,149.47,8038.04,1
Female,0,Yes,No,13,Yes,No,DSL,No,No,Yes,No,No,No,Month-to-month,No,Electronic check,101.05,1362.42,0
Male,0,Yes,Yes,57,Yes,No,No,Yes,No,Yes,Yes,No internet service,No internet service,Month-to-month,Yes,Bank transfer (automatic),92.66,5278.03,0
Male,0,No,No,14,Yes,No,Fiber optic,No,No internet service,No,No internet service,No,No,Month-to-month,No,Electronic check,85.85,1199.83,1
Male,0,Yes,No,1,Yes,No,No,No,No,No,Yes,No,No,Two year,No,Electronic check,95.67,100.13,0
Male,0,Yes,No,23,Yes,No,Fiber optic,No,No internet service,Yes,No,Yes,Yes,One year,Yes,Electronic check,128.75,2959.63,0
Female,0,No,No,63,Yes,Yes,DSL,Yes,Yes,No,No,No,No,Month-to-month,Yes,Credit card (automatic),40.82,2566.77,0
Female,0,No,No,70,Yes,Yes,DSL,Yes,No,Yes,No,No,No internet service,Two year,No,Electronic check,59.83,4260.9,0
Male,0,Yes,No,23,Yes,No,DSL,No,No internet service,No internet service,Yes,No,No,Month-to-month,Yes,Bank transfer (automatic),68.57,1542.9,0
Male,0,Yes,No,26,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,No,Bank transfer (automatic),87.23,2181.14,0
Female,0,No,No,36,Yes,No,No,No,No,No,No,No,No,One year,No,Electronic check,116.96,4212.79,0
Female,0,No,No,38,Yes,Yes,Fiber optic,No,Yes,No internet service,No,Yes,No,Two year,Yes,Mailed check,82.38,3083.47,1
Male,0,No,Yes,62,Yes,No,No,No,Yes,No internet service,No,No,Yes,One year,No,Credit card (automatic),88.76,5448.28,0
Male,0,Yes,No,25,Yes,Yes,Fiber optic,No internet service,No internet service,Yes,No,No,No,Month-to-month,No,Electronic check,90.3,2256.71,1
Male,0,No,No,64,Yes,No,DSL,No,No,No,No,No,No,Month-to-month,No,Electronic check,70.69,4537.89,0
Female,0,No,No,3,Yes,Yes,DSL,Yes,Yes,No,Yes,No,No,Month-to-month,Yes,Mailed check,57.52,163.88,1
Female,0,Yes,No,28,Yes,Yes,DSL,No,Yes,No internet service,Yes,No,Yes,Two year,Yes,Credit card (automatic),72.24,1999.88,0
Female,0,No,Yes,0,Yes,No,No,No internet service,Yes,No internet service,No,No,Yes,One year,Yes,Mailed check,50.37,0.0,0
Female,0,Yes,No,49,Yes,No,DSL,Yes,Yes,No internet service,Yes,Yes,Yes,Two year,Yes,Mailed check,50.89,2491.06,0
Female,0,Yes,No,10,Yes,Yes,Fiber optic,Yes,No internet service,No internet service,No,No,No internet service,One year,No,Bank transfer (automatic),81.04,810.27,1
Male,1,No,Yes,58,Yes,Yes,DSL,Yes,Yes,No internet service,No,No,No,One year,No,Mailed check,55.65,3138.09,0
Male,0,No,No,61,Yes,Yes,Fiber optic,No internet service,Yes,No,No,No,Yes,Two year,No,Electronic check,125.4,7693.09,0
Male,0,No,No,35,No,Yes,DSL,No,No internet service,No,No internet service,No internet service,No,One year,No,Bank transfer (automatic),74.4,2531.12,0
Male,0,No,Yes,55,Yes,No,No,No,No internet service,No internet service,Yes,Yes,No,Month-to-month,Yes,Electronic check,110.78,6059.35,1
Male,0,No,No,20,Yes,Yes,Fiber optic,No internet service,No,No,No,No,Yes,Month-to-month,No,Mailed check,32.65,575.29,1
Female,0,No,Yes,12,No,No,Fiber optic,No internet service,No,No,Yes,No internet service,No,Month-to-month,Yes,Credit card (automatic),33.57,411.2,1
Male,0,No,Yes,8,Yes,No,Fiber optic,Yes,No,No,No,No,Yes,Month-to-month,Yes,Electronic check,66.67,497.83,1
Male,1,No,No,10,Yes,No,DSL,No,No,No,No,Yes,No,One year,Yes,Mailed check,98.1,971.81,0
Male,0,No,No,69,Yes,No phone service,Fiber optic,No internet service,No internet service,No internet service,No,No internet service,No,One year,No,Bank transfer (automatic),55.3,3778.56,0
Female,0,No,Yes,0,Yes,No,No,No,No,No internet service,No,No internet service,No,One year,Yes,Bank transfer (automatic),66.99,0.0,0
Male,0,No,Yes,69,Yes,No,DSL,No internet service,No internet service,No internet service,No,Yes,No internet service,Two year,Yes,Mailed check,100.0,6774.5,0
Female,0,Yes,No,55,Yes,Yes,Fiber optic,No,No,Yes,No,No internet service,No,One year,No,Electronic check,58.36,3180.23,0
Male,0,No,Yes,30,Yes,No,DSL,No,No internet service,No,No,No,No,Month-to-month,No,Mailed check,47.27,1357.6,1
Male,1,No,Yes,36,Yes,No,Fiber optic,Yes,Yes,No,No internet service,Yes,No,Two year,Yes,Electronic check,91.25,3310.98,1
Female,0,Yes,No,46,Yes,Yes,Fiber optic,No,No,No,No internet service,Yes,No internet service,Month-to-month,Yes,Credit card (automatic),30.88,1524.53,0
Male,0,Yes,No,46,Yes,No,DSL,No,No internet service,Yes,Yes,Yes,No,One year,Yes,Mailed check,58.79,2795.84,0
Male,1,Yes,No,68,Yes,Yes,Fiber optic,No,No internet service,No,No,No,Yes,Two year,No,Electronic check,73.43,4989.18,0
Female,0,Yes,No,57,Yes,No,DSL,No,No,Yes,No,No internet service,No internet service,One year,Yes,Credit card (automatic),85.87,4855.04,1
Male,0,Yes,Yes,35,Yes,No,Fiber optic,Yes,No,No,No,No,No,Month-to-month,No,Bank transfer (automatic),94.68,3216.31,0
Female,0,No,No,31,Yes,No,Fiber optic,No,Yes,Yes,Yes,No,No,Month-to-month,No,Credit card (automatic),99.36,3059.22,0
Female,0,Yes,No,63,Yes,No,No,Yes,No internet service,Yes,No,No internet service,No,Month-to-month,Yes,Electronic check,60.93,3792.98,0
Female,0,Yes,No,70,No,No,Fiber optic,No,Yes,No,Yes,Yes,No,Month-to-month,Yes,Electronic check,98.73,6874.24,1
Female,0,Yes,No,41,Yes,No,Fiber optic,No internet service,No,Yes,No,Yes,No internet service,Two year,No,Electronic check,85.18,3410.77,0
Female,0,Yes,No,47,Yes,No,Fiber optic,Yes,No,Yes,No,Yes,Yes,Month-to-month,Yes,Mailed check,91.64,4342.22,1
Male,0,No,No,29,Yes,Yes,DSL,No,Yes,No,Yes,No,Yes,Month-to-month,Yes,Electronic check,50.99,1504.17,1
Male,0,Yes,Yes,20,Yes,No,Fiber optic,Yes,No internet service,No,No,Yes,No internet service,One year,No,Mailed check,89.95,1753.23,0
Male,0,No,No,59,Yes,No,Fiber optic,Yes,Yes,Yes,No,No,Yes,Month-to-month,Yes,Credit card (automatic),65.42,3902.57,0
Female,1,Yes,No,12,Yes,Yes,DSL,No,No,No,No,No,No,Two year,Yes,Credit card (automatic),71.44,860.26,0
Male,0,No,No,0,Yes,No,Fiber optic,No,No,No internet service,No internet service,No,No,One year,Yes,Electronic check,74.95,0.0,1
Female,0,No,No,64,No,No,DSL,Yes,No internet service,No,Yes,Yes,No,Month-to-month,Yes,Credit card (automatic),133.4,8576.31,0
Male,0,No,No,32,Yes,No,DSL,Yes,Yes,No,No,No,No,Month-to-month,No,Bank transfer (automatic),42.55,1379.85,1
Female,0,Yes,No,37,Yes,Yes,DSL,No,No,No internet service,Yes,No,No internet service,Two year,Yes,Mailed check,105.68,3869.13,0
Female,0,Yes,Yes,24,Yes,No,DSL,No,Yes,Yes,No,No internet service,No,Two year,No,Mailed check,112.91,2762.31,0
Male,0,No,Yes,25,Yes,No,DSL,No internet service,Yes,Yes,No,Yes,No internet service,Month-to-month,No,Credit card (automatic),94.77,2407.89,0
Male,0,No,No,58,Yes,No,Fiber optic,Yes,Yes,Yes,No,No,No,Two year,Yes,Credit card (automatic),53.94,3167.89,0
Male,0,Yes,No,32,Yes,No phone service,Fiber optic,No,No,No,No,No internet service,No,One year,Yes,Bank transfer (automatic),120.9,3802.33,0
Female,0,Yes,Yes,40,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,No,No,Month-to-month,No,Credit card (automatic),60.04,2328.25,0
Male,1,Yes,No,29,Yes,Yes,DSL,No internet service,No,No,Yes,Yes,No,Two year,No,Bank transfer (automatic),90.61,2703.33,0
Female,0,Yes,No,56,No,No phone service,DSL,No,Yes,No,Yes,No,No,Two year,Yes,Credit card (automatic),73.63,4091.38,0
Male,0,No,Yes,48,No,Yes,DSL,No internet service,No,No,No,No,No internet service,Two year,No,Bank transfer (automatic),58.93,2841.26,0
Female,0,No,No,47,Yes,No,DSL,No internet service,Yes,No,Yes,No,No,Month-to-month,Yes,Electronic check,86.4,4121.12,1
Female,0,No,Yes,71,Yes,No,DSL,No internet service,No,No,No,No,No internet service,One year,No,Bank transfer (automatic),126.38,9054.63,0
Male,0,Yes,No,48,Yes,No,Fiber optic,Yes,Yes,No,No internet service,Yes,No internet service,Two year,Yes,Electronic check,77.69,3757.83,0
Male,0,No,No,46,Yes,Yes,Fiber optic,Yes,No internet service,No,No,No,Yes,Month-to-month,No,Electronic check,129.35,5923.99,1
Male,0,Yes,No,55,Yes,No,Fiber optic,No internet service,No,No,Yes,No internet service,No,Month-to-month,Yes,Electronic check,64.5,3533.17,1
Female,0,No,No,64,Yes,No,Fiber optic,Yes,No internet service,Yes,Yes,No internet service,No,Month-to-month,No,Electronic check,72.32,4647.01,1
Female,0,No,No,11,Yes,Yes,Fiber optic,No,No,No,Yes,No internet service,No,Month-to-month,Yes,Credit card (automatic),33.23,374.27,0
Male,0,No,No,68,No,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Credit card (automatic),53.26,3585.88,0
Male,0,No,No,5,Yes,Yes,Fiber optic,Yes,No,No,Yes,No,No,Two year,No,Credit card (automatic),63.45,184.59,0
Male,0,Yes,No,64,Yes,No,DSL,Yes,No,No,No,No,No,Month-to-month,Yes,Mailed check,60.13,3811.53,0
Female,0,No,No,24,No,No,Fiber optic,No,No,No internet service,No,No,Yes,Month-to-month,No,Mailed check,41.19,977.91,0
Female,0,No,No,0,Yes,No,Fiber optic,No,Yes,Yes,Yes,Yes,No,One year,Yes,Credit card (automatic),47.14,0.0,0
Male,0,Yes,No,31,Yes,No phone service,DSL,Yes,Yes,Yes,No,No,No,Month-to-month,No,Mailed check,61.4,1988.73,0
